Artist,Title,Album,Date,Lyric,Year,words,negative,neutral,positive,dominant_sentiment,dominant_sentiment_score
Justin Bieber,Roller Coaster,Journals,2013-11-25,come here i don't know what happened   where did they go nights like this dont happen anymore i need to know is it me and did i lose control slow it down  pre lonely overseas only memories wish i had the key to your heart people come and go baby they dont know what we had before but it fell before our eyes   roller coaster roller coaster spinning all around and around for a while baby roller coaster roller coaster for a minute we were up but the next we were falling down   it's been difficult i'm just happy there's no flights no more but it's nights like this that i never ever missed you more there's a reason what this happened for yeah but i can't help but feel like  pre lonely overseas only memories wish i had the key to your heart people come and go baby they dont know what we had before but it fell before our eyes   roller coaster roller coaster spinning all around and around for a while baby roller coaster roller coaster for a minute we were up but the next we were falling down   bounce  pre lonely overseas only memories wish i had the key to your heart people come and go baby they dont know what we had before but it fell before our eyes   roller coaster roller coaster spinning all around and around for a while baby roller coaster roller coaster for a minute we were up but the next we were falling down,2013.0,"['come', 'know', 'happened', 'go', 'night', 'like', 'dont', 'happen', 'anymore', 'need', 'lose', 'control', 'slow', 'pre', 'lonely', 'overseas', 'memory', 'wish', 'key', 'heart', 'people', 'baby', 'fell', 'eye', 'roller', 'coaster', 'spinning', 'around', 'minute', 'next', 'falling', 'difficult', 'im', 'happy', 'there', 'flight', 'never', 'ever', 'missed', 'reason', 'yeah', 'cant', 'help', 'feel', 'bounce']",0.101,0.8,0.1,Negative,0.101
Justin Bieber,Believe,Believe,2012-06-15,believe believe believe believe   i don't know how i got here uh i knew it wouldn't be easy but your faith in me was so clear  pre it didn't matter how many times i got knocked on the floor you knew one day i would be standing tall just look at me now   cause everything starts from something but something would be nothing nothing if your heart didn't dream with me where would i be if you didn't believe believe   there were days when i was just broken you know there were nights when i was doubting myself but you kept my heart from folding  pre it didn't matter how many times i got knocked on the floor you knew one day i would be standing tall just look at us now   cause everything starts from something but something would be nothing nothing if your heart didn't dream with me where would i be if you didn't believe believe   where would i be if you if you didn't believe wouldn't know how it feels to touch the sky if you didn't believe believe believe  pre it didn't matter how many times i got knocked on the floor you knew one day i would be standing tall just look at us now   cause everything starts from something but something would be nothing nothing if your heart didn't dream with me cause everything starts from something but something would be nothing nothing if your heart didn't dream with me where would i be if you didn't believe believe   where would i be if you yeah if you didn't believe wouldn't know how it feels to touch the sky yeah if you didn't believe believe believe where would i be if you didn't believe,2012.0,"['believe', 'know', 'got', 'uh', 'knew', 'easy', 'faith', 'clear', 'pre', 'matter', 'many', 'time', 'knocked', 'floor', 'one', 'day', 'would', 'standing', 'tall', 'look', 'cause', 'everything', 'start', 'something', 'nothing', 'heart', 'dream', 'broken', 'night', 'doubting', 'kept', 'folding', 'u', 'feel', 'touch', 'sky', 'yeah']",0.07,0.883,0.047,Negative,0.07
Justin Bieber,Somebody to Love,My World 2.0,2010-04-20,for you i'd write a symphony i'd tell the violin it's time to sink or swim watch them play for ya for you i'd be whoa oh running a thousand miles just to get to where you are step to the beat of my heart  pre i don't need a whole lot but for you i admit i i'd rather give you the world or we can share mine i know i won't be the first one giving you all this attention baby listen   i just need somebody to love i don't need too much just somebody to love somebody to love i don't need nothing else i promise girl i swear i just need somebody to love i need somebody i need somebody i need somebody i need somebody   every day i bring the sun around i sweep away the clouds smile for me i would take every second every single time spend it like my last dime step to the beat of my heart  pre i don't need a whole lot but for you i admit i i'd rather give you the world or we can share mine i know i won't be the first one giving you all this attention baby listen   i just need somebody to love i don't need too much just somebody to love somebody to love i don't need nothing else i promise girl i swear i just need somebody to love i need somebody i need somebody i need somebody i need somebody somebody to love i need somebody i need somebody i need somebody i need somebody i just need somebody to love   and you can have it all anything you want i can bring give you the finer things yeah but what i really want i can't find cause money can't find me somebody to love oh oh find me somebody to love oh   i just need somebody to love i don't need too much just somebody to love somebody to love i don't need nothing else i promise girl i swear i just need somebody to love i need somebody i need somebody i need somebody i need somebody somebody to love i need somebody i need somebody i need somebody i need somebody i just need somebody to love   i need somebody i need somebody i need somebody to love is she out there is she out there is she out there is she out there i just need somebody to love,2010.0,"['id', 'write', 'symphony', 'tell', 'violin', 'time', 'sink', 'swim', 'watch', 'play', 'ya', 'whoa', 'oh', 'running', 'thousand', 'mile', 'get', 'step', 'beat', 'heart', 'pre', 'need', 'whole', 'lot', 'admit', 'rather', 'give', 'world', 'share', 'mine', 'know', 'first', 'one', 'giving', 'attention', 'baby', 'listen', 'somebody', 'love', 'much', 'nothing', 'else', 'promise', 'girl', 'swear', 'every', 'day', 'bring', 'sun', 'around', 'sweep', 'away', 'cloud', 'smile', 'would', 'take', 'second', 'single', 'spend', 'like', 'last', 'dime', 'anything', 'want', 'finer', 'thing', 'yeah', 'really', 'cant', 'find', 'cause', 'money']",0.024,0.665,0.311,Positive,0.311
Justin Bieber,Overboard,My World 2.0,2010-03-19,jessica jarrell it feels like we've been out at sea oh so back and forth that's how it seems oh and when i wanna talk you say to me that if it's meant to be it will be woah  pre jessica jarrell so crazy is this thing we call love and now that we've got it we just can't give up i'm reaching out for you got me out here in the water and i   justin bieber i'm overboard and i need your love to pull me up i can't swim on my own it's too much feels like i'm drowning without your love so throw yourself out to me my lifesaver life saver oh life saver oh my life saver life saver oh life saver oh whoa   justin bieber i never understood you when you'd say oh you wanted me to meet you halfway woah i felt like i was doing my part you kept thinking you were coming up short it's funny how things change cause now i see oh  pre justin bieber so crazy is this thing we call love and now that we've got it we just can't give up i'm reaching out for ya got me out here in the water and i   justin bieber i'm overboard and i need your love to pull me up i can't swim on my own it's too much feels like i'm drowning without your love so throw yourself out to me my lifesaver   justin bieber  jessica jarrell oh it's supposed to be some give and take i know but you're only taking and not giving anymore so what do i do cause i still love you and you're the only one who can save me woah woah woah   justin bieber  jessica jarrell i'm overboard and i need your love to pull me up i can't swim on my own it's too much feels like i'm drowning without your love so throw yourself out to me my lifesaver life saver oh life saver oh my life saver life saver oh life saver oh whoa life saver oh life saver oh my life saver life saver oh life saver oh yeah,2010.0,"['jessica', 'jarrell', 'feel', 'like', 'weve', 'sea', 'oh', 'back', 'forth', 'thats', 'seems', 'wanna', 'talk', 'say', 'meant', 'woah', 'pre', 'crazy', 'thing', 'call', 'love', 'got', 'cant', 'give', 'im', 'reaching', 'water', 'justin', 'bieber', 'overboard', 'need', 'pull', 'swim', 'much', 'drowning', 'without', 'throw', 'lifesaver', 'life', 'saver', 'whoa', 'never', 'understood', 'wanted', 'meet', 'halfway', 'felt', 'part', 'kept', 'thinking', 'coming', 'short', 'funny', 'change', 'cause', 'see', 'ya', 'supposed', 'take', 'know', 'taking', 'giving', 'anymore', 'still', 'one', 'save', 'yeah']",0.017,0.817,0.166,Positive,0.166
Justin Bieber,Catching Feelings,Believe,2012-06-15,sun comes up on another morning my mind never wakes up without you on it and it's crazy to me i even see you in my dreams is this meant to be could this be happening to me yeah we were best of friends since we were this high so why do i get nervous every time you walk by we would be on the phone all day now i can't find the words to say to you now what am i supposed to do   could it be a possibility i'm tryna see what's up it's been me for you and you for me maybe now is time for us tryna keep it all together but enough is enough they say we're too young for love but i'm catching feelings catching feelings girl   in my head we're already together i'm good alone but with you i'm better i just want to see you smile just say the word and i'll be right there i ain't never going nowhere i'm just tryna see where this can take us cause everything about you girl is so contagious i think i finally got it down and all that's left to do now is get out the mirror and say it to her yeah   could it be a possibility i'm tryna see what's up it's been me for you and you for me maybe now is time for us tryna keep it all together but enough is enough they say we're too young for love but i'm catching feelings catching feelings girl   should i tell her how i really feel should i move in close or just be still how will i know cause if i take a chance and i touch her hand will everything change how do i know if she feels the same oh   could it be a possibility i'm tryna see what's up it's been me for you and you for me maybe now is time for us tryna keep it all together but enough is enough they say we're too young for love but i'm catching feelings catching feelings girl   catching feelings catching feelings,2012.0,"['sun', 'come', 'another', 'morning', 'mind', 'never', 'wake', 'without', 'crazy', 'even', 'see', 'dream', 'meant', 'could', 'happening', 'yeah', 'best', 'friend', 'since', 'high', 'get', 'nervous', 'every', 'time', 'walk', 'would', 'phone', 'day', 'cant', 'find', 'word', 'say', 'supposed', 'possibility', 'im', 'tryna', 'whats', 'maybe', 'u', 'keep', 'together', 'enough', 'were', 'young', 'love', 'catching', 'feeling', 'girl', 'head', 'already', 'good', 'alone', 'better', 'want', 'smile', 'ill', 'right', 'aint', 'going', 'nowhere', 'take', 'cause', 'everything', 'contagious', 'think', 'finally', 'got', 'thats', 'left', 'mirror', 'tell', 'really', 'feel', 'move', 'close', 'still', 'know', 'chance', 'touch', 'hand', 'change', 'oh']",0.026,0.847,0.127,Positive,0.127
Justin Bieber,Love Me Like You Do,Believe,2012-06-15,love me like you do love me like you do like you do hold me tight and don't let go what am i to do when you love me like you do like you do hold me tight and don't let go   baby baby baby teach me teach me teach me show me show me show me the way to your heart ooh my baby baby i'm begging lady lady put me in the middle that's where i'mma start uh huh  pre i like how your eyes complementing you hair the way that them jeans fit is making me stare promise i'll be here forever i swear our bodies touching while you   love me like you do love me like you do like you do hold me tight and don't let go what am i to do when you love me like you do like you do hold me tight and don't let go   baby baby baby will let me let me let me let me let me let me be all you your desire pretty baby baby i'm begging lady lady take me to the top now and i'll take you higher  pre i like how your eyes complementing you hair the way that them jeans fit is making me stare promise i'll be here forever i swear kissing on your neck while you   love me like you do love me like you do like you do hold me tight and don't let go what am i to do when you love me like you do like you do hold me tight and don't let go   alright okay right there my way cause when you love me i can feel it when your heart beats i can hear it be quiet don't say a word don't say nothing girl i'm all yours love me like you do but let me go first listen to these words right here   love me like you do love me like it's new love me like you love me like there's nothing left to lose we'll hop up in the benz if you're tryna cruise hop up in them bed baby if you're trying to snooze louis v shoes look at me do it got a lot of secrets baby can you guess clues and if you had a choice i know what'd you choose you'd choose me right   love me like you do love me like you do like you do hold me tight and don't let go what am i to do when you love me like you do like you do hold me tight and don't let go,2012.0,"['love', 'like', 'hold', 'tight', 'let', 'go', 'baby', 'teach', 'show', 'way', 'heart', 'ooh', 'im', 'begging', 'lady', 'put', 'middle', 'thats', 'imma', 'start', 'uh', 'huh', 'pre', 'eye', 'complementing', 'hair', 'jean', 'fit', 'making', 'stare', 'promise', 'ill', 'forever', 'swear', 'body', 'touching', 'desire', 'pretty', 'take', 'top', 'higher', 'kissing', 'neck', 'alright', 'okay', 'right', 'cause', 'feel', 'beat', 'hear', 'quiet', 'say', 'word', 'nothing', 'girl', 'first', 'listen', 'new', 'there', 'left', 'lose', 'well', 'hop', 'benz', 'tryna', 'cruise', 'bed', 'trying', 'snooze', 'louis', 'v', 'shoe', 'look', 'got', 'lot', 'secret', 'guess', 'clue', 'choice', 'know', 'whatd', 'choose']",0.007,0.705,0.288,Positive,0.288
Justin Bieber,The Most,,2015-11-13,where are you now that i need you where are you now that i need you need you the most when you broke down i didn't leave you i stayed by your side so where are you now that i need you need you the most   i gave you attention when nobody else was paying i gave you the shirt off my back what you saying to keep you warm i showed you the game everybody else was playing that's for sure and i was on my knees when nobody else was praying oh lord   where are you now that i need you where are you now that i need you need you the most when you broke down i didn't leave you i stayed by your side so where are you now that i need you need you the most   i gave you my heart when you said yours was broken yes i did i gave you the key when the door wasn't open just admit it see i gave you faith turned your doubt into hoping can't deny it now i'm all alone and my joys turn to moping tell me   where are you now that i need you where are you now where are you now that i need you couldn't find you anywhere when you broke down i didn't leave you i was by your side so where are you now that i need you i need you the most,2015.0,"['need', 'broke', 'leave', 'stayed', 'side', 'gave', 'attention', 'nobody', 'else', 'paying', 'shirt', 'back', 'saying', 'keep', 'warm', 'showed', 'game', 'everybody', 'playing', 'thats', 'sure', 'knee', 'praying', 'oh', 'lord', 'heart', 'said', 'broken', 'yes', 'key', 'door', 'open', 'admit', 'see', 'faith', 'turned', 'doubt', 'hoping', 'cant', 'deny', 'im', 'alone', 'joy', 'turn', 'moping', 'tell', 'find', 'anywhere']",0.083,0.813,0.104,Positive,0.104
Justin Bieber,Hey Girl (Unreleased),Unreleased Songs,,oh yeah   ever since i met you babe i couldn't fight this feeling oh no i'm the type to give you everything i have she's priceless for real oh you don't ever have to do a thing but give me all your love and affection oh you have something going for yourself that's the type of girl for me  pre take you on a trip right by my side to a special place where we belong so many things that are on my mind can't wait to get you all alone   hey girl you're something out a magazine you're something on a movie screen hey girl i need you more than words can say hey girl you're something like a silhouette what you see is what you get hey girl i need you more than words can say   ever since you looked into my eyes nothing seems to phase me oh there's no one who ever satisfied stolen love can make me oh fell the way you do its something in the way you do the way you move your body girl  pre take you on a trip right by my side to a special place where we belong so many things that are on my mind can't wait to get you all alone   hey girl you're something out a magazine you're something on a movie screen hey girl i need you more than words can say hey girl you're something like a silhouette what you see is what you get hey girl i need you more than words can say   ever since i met you baby i couldn't fight this feeling oh no i'm the type to give you everything i have she's priceless for real oh you don't ever have to do a thing but give me all your love and affection oh you have something going for yourself that's the type of girl for me  pre take you on a trip right by my side to a special place where we belong so many things that are on my mind can't wait to get you all alone   hey girl you're something out a magazine you're something on a movie screen hey girl i need you more than words can say hey girl you're something like a silhouette what you see is what you get hey girl i need you more than words can say,,"['oh', 'yeah', 'ever', 'since', 'met', 'babe', 'fight', 'feeling', 'im', 'type', 'give', 'everything', 'priceless', 'real', 'thing', 'love', 'affection', 'something', 'going', 'thats', 'girl', 'pre', 'take', 'trip', 'right', 'side', 'special', 'place', 'belong', 'many', 'mind', 'cant', 'wait', 'get', 'alone', 'hey', 'magazine', 'movie', 'screen', 'need', 'word', 'say', 'like', 'silhouette', 'see', 'looked', 'eye', 'nothing', 'seems', 'phase', 'there', 'one', 'satisfied', 'stolen', 'make', 'fell', 'way', 'move', 'body', 'baby']",0.045,0.813,0.142,Positive,0.142
Justin Bieber,Never Let You Go,My World 2.0,2010-03-02,they say that hate has been sent so let loose the talk of love before they outlaw the kiss baby give me one last hug there's a dream that i've been chasing want so badly for it to be reality and when you hold my hand then i understand that it's meant to be cause baby when you're with me   it's like an angel came by and took me to heaven like you took me to heaven girl cause when i stare in your eyes it couldn't be better i don't want you to go oh no so let the music blast we gon' do our dance bring the doubters on they don't matter at all cause this life's too long and this love's too strong so baby know for sure that i'll never let you go   i got my favorite girl not feeling no pain no fear don't have a care in the world why would i when you are here there's a moment i've been chasing and i finally caught it out on this floor baby there's no hesitation no reservation by taking a chance and more oh no because   it's like an angel came by and took me to heaven like you took me to heaven girl cause when i stare in your eyes it couldn't be better i don't want you to go oh no so let the music blast we gon' do our dance bring the doubters on they don't matter at all cause this life's too long and this love's too strong so baby know for sure that i'll never let you go  breakdown it's like an angel came by and took me to heaven like you took me to heaven girl cause when i stare in your eyes it couldn't be better i don't want you to go oh no so   take my hand let's just dance watch my feet follow me don't be scared girl i'm here if you didn't know this is love    shortened let the music blast we gon' do our dance bring the doubters on they don't matter at all cause this life's too long and this love's too strong so baby know for sure that i'll never let you go   so don't fear don't you worry 'bout a thing i am here right here i'll never let you go don't shed a tear whenever you need me i'll be here i'll never let you go oh no oh no oh i'll never let you go oh no oh no oh i'll never let you go,2010.0,"['say', 'hate', 'sent', 'let', 'loose', 'talk', 'love', 'outlaw', 'kiss', 'baby', 'give', 'one', 'last', 'hug', 'there', 'dream', 'ive', 'chasing', 'want', 'badly', 'reality', 'hold', 'hand', 'understand', 'meant', 'cause', 'like', 'angel', 'came', 'took', 'heaven', 'girl', 'stare', 'eye', 'better', 'go', 'oh', 'music', 'blast', 'gon', 'dance', 'bring', 'doubter', 'matter', 'life', 'long', 'strong', 'know', 'sure', 'ill', 'never', 'got', 'favorite', 'feeling', 'pain', 'fear', 'care', 'world', 'would', 'moment', 'finally', 'caught', 'floor', 'hesitation', 'reservation', 'taking', 'chance', 'breakdown', 'take', 'watch', 'foot', 'follow', 'scared', 'im', 'shortened', 'worry', 'bout', 'thing', 'right', 'shed', 'tear', 'whenever', 'need']",0.132,0.686,0.182,Positive,0.182
Justin Bieber,Heroine (Let’s Stay Together),Unreleased Songs,,justin bieber  cody simpson oh oh oh oh oh no oh no babe   cody simpson i said last time was the last time that i messed up again am i addicted to losing promised i wouldn't lie but i went and lied girl i f'ed up again am i stupid or something   cody simpson girl your love is all i know is all i know girl your heart is all i want i won't let go i don't want to lose you girl not now not ever i'm ain't tryna lose you girl so let's stay together   justin bieber that time was a pastime then we tried love again cause i missed you so bad i don't wanna move on so you know it's on won't do you wrong again baby you give me just one chance   justin bieber cause your love is all i know is all i know and your heart is all i want and i won't let go ain't tryna lose you girl not now not ever i'm not gonna lose you girl so let's stay together  refrain justin bieber ohohohohohohoh together ohohohohohohoh together ohohohohohohoh ohohohohohohoh   cody simpson   justin bieber cause your love is all i know is all i know and your heart is all i want i won't let go i don't wanna lose you girl not now not ever i ain't tryna lose you girl so let's stay together  refrain justin bieber ohohohohohohoh together ohohohohohohoh together ohohohohohohoh ohohohohohohoh,,"['justin', 'bieber', 'cody', 'simpson', 'oh', 'babe', 'said', 'last', 'time', 'messed', 'addicted', 'losing', 'promised', 'lie', 'went', 'lied', 'girl', 'fed', 'stupid', 'something', 'love', 'know', 'heart', 'want', 'let', 'go', 'lose', 'ever', 'im', 'aint', 'tryna', 'stay', 'together', 'pastime', 'tried', 'cause', 'missed', 'bad', 'wanna', 'move', 'wrong', 'baby', 'give', 'one', 'chance', 'gonna', 'refrain', 'ohohohohohohoh']",0.084,0.718,0.198,Positive,0.198
Justin Bieber,Pray,My Worlds: The Collection,2010-12-03,oh oh oh whoa oh oh oh whoa oh oh oh whoa and i pray   i just can't sleep tonight knowing that things ain't right it's in the papers it's on the tv it's everywhere that i go children are crying soldiers are dying some people don't have a home  pre but i know there's sunshine behind that rain i know there's good times beyond that pain hey can you tell me how i can make a change   i close my eyes and i can see a brighter day i close my eyes and pray i close my eyes and i can see a better day i close my eyes and pray   i lose my appetite knowing kids starve tonight am i a sinner cause some of my dinner is still there on my plate ooh i got a vision to make a difference and it's starting today  pre cause i know there's sunshine behind that rain i know there's good times beyond that pain heaven tell me how i can make a change   i close my eyes and i can see a brighter day i close my eyes and pray i close my eyes and i can see a better day i close my eyes and   i pray for the brokenhearted i pray for the life not started i pray for all the lungs not breathing i pray for all the souls in need i pray can you give 'em one today i just can't sleep tonight can someone tell me how to make a change   i close my eyes and i can see a brighter day i close my eyes and pray i close my eyes and i can see a better day i close my eyes and   i pray i pray i pray i close my eyes and pray pray,2010.0,"['oh', 'whoa', 'pray', 'cant', 'sleep', 'tonight', 'knowing', 'thing', 'aint', 'right', 'paper', 'tv', 'everywhere', 'go', 'child', 'cry', 'soldier', 'dying', 'people', 'home', 'pre', 'know', 'there', 'sunshine', 'behind', 'rain', 'good', 'time', 'beyond', 'pain', 'hey', 'tell', 'make', 'change', 'close', 'eye', 'see', 'brighter', 'day', 'better', 'lose', 'appetite', 'kid', 'starve', 'sinner', 'cause', 'dinner', 'still', 'plate', 'ooh', 'got', 'vision', 'difference', 'starting', 'today', 'heaven', 'brokenhearted', 'life', 'started', 'lung', 'breathing', 'soul', 'need', 'give', 'em', 'one', 'someone']",0.057,0.672,0.271,Positive,0.271
Justin Bieber,Down to Earth,My World - EP,2009-11-17,i never thought that it'd be easy 'cause we both so distant now and the walls are closing in on us and we're wondering how no one has a solid answer but just walking in the dark and you can see the look on my face it just tears me apart  pre so we fight through the hurt and we cry and cry and cry and cry then we live and we learn and we try and try and try and try   so it's up to you and it's up to me that we meet in the middle on our way back down to earth down to earth down to earth on our way back down to earth back down to earth back down to earth back down to earth back down to earth back down to earth back down to earth back down to earth back down to earth   and mommy you were always somewhere and daddy i live out of town so tell me how could i ever be normal somehow you tell me this is for the best so tell me why am i in tears woah so far away and now i just need you here  pre so we fight through the hurt and we cry and cry and cry and cry then we live and we learn and we try and try and try and try   so it's up to you and it's up to me that we meet in the middle on our way back down to earth down to earth down to earth on our way back down to earth back down to earth back down to earth back down to earth back down to earth back down to earth back down to earth back down to earth back down to earth   we fell so far away from where we used to be now we're standing and where do we go when there's no road to get to your heart let's start over again   so it's up to you and it's up to me that we meet in the middle on our way back down to earth down to earth down to earth on our way back down to earth   i never thought that it'd be easy 'cause we both so distant now and the walls are closing in on us and we're wondering how,2009.0,"['never', 'thought', 'itd', 'easy', 'cause', 'distant', 'wall', 'closing', 'u', 'were', 'wondering', 'one', 'solid', 'answer', 'walking', 'dark', 'see', 'look', 'face', 'tear', 'apart', 'pre', 'fight', 'hurt', 'cry', 'live', 'learn', 'try', 'meet', 'middle', 'way', 'back', 'earth', 'mommy', 'always', 'somewhere', 'daddy', 'town', 'tell', 'could', 'ever', 'normal', 'somehow', 'best', 'woah', 'far', 'away', 'need', 'fell', 'used', 'standing', 'go', 'there', 'road', 'get', 'heart', 'let', 'start']",0.135,0.835,0.03,Negative,0.135
Justin Bieber,Always*,Unreleased Songs,,ripped denim baby how'd you fit 'em baby dipped in venom baby killin' 'em killin' 'em baby always try long but you better than them baby rightin' all my wrongs for you with precision baby  pre i gotta draw the line i cannot waste this time now that i made your mind i gotta make sure you're always mine mm   where you goin' don't go far love blessings sent to me that's what you are love ride through life for me hop in the car love blessings sent to me that's what you are where you goin' don't go far love blessings sent to me that's what you are love ride through life for me hop in the car love blessings sent to me that's what you are   you know you're my baby baby mamí milk with the honey mean it when i say it don't be lookin' at me funny scared 'cause you love me care 'cause you trust me never ever break that baby trust me you can trust me  pre i know how to draw the line i cannot waste no time now that i made your mind oh yeah i gotta make sure you're always mine oh yeah   where you goin' don't go far love blessings sent to me that's what you are love ride through life for me hop in the car love blessings sent to me that's what you are where you goin' don't go far love blessings sent to me that's what you are love ride through life for me hop in the car love blessings sent to me that's what you are  pre i know how to draw the line i cannot waste no time now that i made your mind oh i gotta make sure you're always mine mm   where you goin' don't go far love blessings sent to me that's what you are love ride through life for me hop in the car love blessings sent to me that's what you are ooh where you goin' don't go far love blessings sent to me that's what you are love ride through life for me hop in the car love blessings sent to me that's what you are   yeahyeahyeah yeahyeahyeah yeahyeahyeah yeahyeahyeah yeahyeahyeah yeahyeahyeah yeahyeahyeah yeahyeahyeah,,"['ripped', 'denim', 'baby', 'howd', 'fit', 'em', 'dipped', 'venom', 'killin', 'always', 'try', 'long', 'better', 'rightin', 'wrong', 'precision', 'pre', 'gotta', 'draw', 'line', 'cannot', 'waste', 'time', 'made', 'mind', 'make', 'sure', 'mine', 'mm', 'goin', 'go', 'far', 'love', 'blessing', 'sent', 'thats', 'ride', 'life', 'hop', 'car', 'know', 'mamí', 'milk', 'honey', 'mean', 'say', 'lookin', 'funny', 'scared', 'cause', 'care', 'trust', 'never', 'ever', 'break', 'oh', 'yeah', 'ooh', 'yeahyeahyeah']",0.175,0.607,0.218,Positive,0.218
Justin Bieber,U Smile,My World 2.0,2010-08-09,i'd wait on you forever and a day hand and foot your world is my world yeah ain't no way you're ever gon' get any less than you should   'cause baby you smile i smile oh 'cause whenever you smile i smile hey hey hey   your lip's my biggest weakness shouldn't have let you know i'm always gonna do what they say hey if you need me i'll come running from a thousand miles away   when you smile i smile oh woah you smile i smile hey   baby take my open heart and all it offers 'cause this is as unconditional as it'll ever get you ain't seen nothing yet i won't ever hesitate to give you more   'cause baby you smile i smile whoa you smile i smile hey hey hey you smile i smile i smile i smile i smile you smile i smile make me smile baby   baby you won't ever want for nothing you are my ends and my means now with you there's no in between i'm all in 'cause my cards are on the table and i'm willing and i'm able but i fold to your wish cause it's my command hey hey hey   you smile i smile whoa you smile i smile hey hey hey you smile i smile i smile i smile i smile you smile i smile oh   you smile i smile you smile i smile,2010.0,"['id', 'wait', 'forever', 'day', 'hand', 'foot', 'world', 'yeah', 'aint', 'way', 'ever', 'gon', 'get', 'le', 'cause', 'baby', 'smile', 'oh', 'whenever', 'hey', 'lip', 'biggest', 'weakness', 'let', 'know', 'im', 'always', 'gonna', 'say', 'need', 'ill', 'come', 'running', 'thousand', 'mile', 'away', 'woah', 'take', 'open', 'heart', 'offer', 'unconditional', 'itll', 'seen', 'nothing', 'yet', 'hesitate', 'give', 'whoa', 'make', 'want', 'end', 'mean', 'there', 'card', 'table', 'willing', 'able', 'fold', 'wish', 'command']",0.011,0.631,0.358,Positive,0.358
Justin Bieber,Stuck In the Moment,My World 2.0,2010-03-19,with you with you i wish we had another time i wish we had another place   now romeo and juliet bet they never felt the way we felt bonnie and clyde never had to hide like we do we do you and i both know it can't work it's all fun and games 'til someone gets hurt and i don't i won't let that be you  pre now you don't want to let go and i don't want to let you know that there might be something real between us two who knew now we don't want to fall but we're tripping in our hearts and it's reckless and clumsy cause i know you can't love me here   i wish we had another time i wish we had another place but everything we have is stuck in the moment and there's nothing my heart can do to fight with time and space cause i'm still stuck in the moment with you   see like adam and eve tragedy was our destiny like sonny and cher i don't care i've got you baby see we both fighting every inch of our fiber cause ain't no way it's going to end right but we are both too foolish to stop  pre now you don't want to let go and i don't want to let you know that there might be something real between us two who knew now we don't want to fall but we're tripping in our hearts and it's reckless and clumsy cause i know you can't love me here   i wish we had another time i wish we had another place but everything we have is stuck in the moment and there's nothing my heart can do to fight with time and space cause i'm still stuck in the moment with you   see like just because this cold cruel world saying we can't be baby we both have the right to disagree and i ain't with it and i don't want to be so old and grey reminiscing about these better days but convention's telling us to let go so we'll never know  breakdown i wish we had another time i wish we had another place cause everything we did and everything we have is stuck in the moment yeah   i wish we had another time i wish we had another place but everything we have is stuck in the moment and there's nothing my heart can do to fight with time and space cause i'm still stuck in the moment with you,2010.0,"['wish', 'another', 'time', 'place', 'romeo', 'juliet', 'bet', 'never', 'felt', 'way', 'bonnie', 'clyde', 'hide', 'like', 'know', 'cant', 'work', 'fun', 'game', 'til', 'someone', 'get', 'hurt', 'let', 'pre', 'want', 'go', 'might', 'something', 'real', 'u', 'two', 'knew', 'fall', 'were', 'tripping', 'heart', 'reckless', 'clumsy', 'cause', 'love', 'everything', 'stuck', 'moment', 'there', 'nothing', 'fight', 'space', 'im', 'still', 'see', 'adam', 'eve', 'tragedy', 'destiny', 'sonny', 'cher', 'care', 'ive', 'got', 'baby', 'fighting', 'every', 'inch', 'fiber', 'aint', 'going', 'end', 'right', 'foolish', 'stop', 'cold', 'cruel', 'world', 'saying', 'disagree', 'old', 'grey', 'reminiscing', 'better', 'day', 'convention', 'telling', 'well', 'breakdown', 'yeah']",0.163,0.719,0.117,Negative,0.163
Justin Bieber,She Don’t Like the Lights,Believe,2012-06-15,she don't like the flash wanna keep us in the dark she don't like the fame hate it when we're miles apart  pre and she getting to the point where it's too much for her gonna throw us all away cause it's too much for her she can't hide away cause the world knows who we are   she don't like the lights whoah she don't she don't she don't she don't like the lights whoah she don't she don't she don't don't wanna share with no one else want me to herself don't want no love in front of the camera she don't like the lights whoah she don't she don't she don't she don't like the lights whoah   now she's giving ultimatums she don't like this life she said if i loved her i'd give it up won't think twice i can't do that  pre and it's getting to the point where it's too much for her wanna throw it all away cause it's too much for she don't wanna live this life damn that's why i love her   she don't like the lights whoah she don't she don't she don't she don't like the lights whoah she don't she don't she don't don't wanna share with no one else want me to herself don't want no love in front of the camera she don't like the lights whoah she don't she don't she don't she don't like the lights   how can i choose between the two when all the lights are all i know i wish she could see how good this can be i hope that she waits a little bit longer cause i don't wanna live life without her by my side cause she gives the light that's in me but she don't know whoah she don't know whoah   she don't like the lights the lights the lights the lights whoah she don't like the lights whoah she don't like the lights no she don't like the lights,2012.0,"['like', 'flash', 'wanna', 'keep', 'u', 'dark', 'fame', 'hate', 'were', 'mile', 'apart', 'pre', 'getting', 'point', 'much', 'gonna', 'throw', 'away', 'cause', 'cant', 'hide', 'world', 'know', 'light', 'whoah', 'share', 'one', 'else', 'want', 'love', 'front', 'camera', 'giving', 'ultimatum', 'life', 'said', 'loved', 'id', 'give', 'think', 'twice', 'live', 'damn', 'thats', 'choose', 'two', 'wish', 'could', 'see', 'good', 'hope', 'wait', 'little', 'bit', 'longer', 'without', 'side']",0.14,0.808,0.052,Negative,0.14
