Artist,Title,Album,Date,Lyric,Year,words,negative,neutral,positive,dominant_sentiment,dominant_sentiment_score
Taylor Swift,Dear John,Speak Now,2010-10-25,long were the nights when my days once revolved around you counting my footsteps praying the floor won't fall through again my mother accused me of losing my mind but i swore i was fine you paint me a blue sky then go back and turn it to rain and i lived in your chess game but you changed the rules everyday wonderin' which version of you i might get on the phone tonight well i stopped pickin' up and this song is to let you know why   dear john i see it all now that you're gone don't you think i was too young to be messed with the girl in the dress cried the whole way home i shoulda known   well maybe it's me and my blind optimism to blame or maybe it's you and your sick need to give love and take it away and you'll add my name to your long list of traitors who don't understand and i look back in regret how i ignored when they said run as fast as you can   dear john i see it all now that you're gone don't you think i was too young to be messed with the girl in the dress cried the whole way home dear john i see it all now it was wrong don't you think nineteen's too young to be played by your dark twisted games when i loved you so i shoulda known   you are an expert at sorry and keeping lines blurry never impressed by me acing your tests all the girls that you've run dry have tired lifeless eyes 'cause you burned them out but i took your matches before fire could catch me so don't look now i'm shining like fireworks over your sad empty town yeah oh oh oh oh oh oh   dear john i see it all now that you're gone don't you think i was too young to be messed with the girl in the dress cried the whole way home i see it all now that you're gone don't you think i was too young to be messed with the girl in the dress wrote you a song you shoulda known   you shoulda known don't you think i was too young you shoulda known,2010.0,"['long', 'night', 'day', 'revolved', 'around', 'counting', 'footstep', 'praying', 'floor', 'fall', 'mother', 'accused', 'losing', 'mind', 'swore', 'fine', 'paint', 'blue', 'sky', 'go', 'back', 'turn', 'rain', 'lived', 'chess', 'game', 'changed', 'rule', 'everyday', 'wonderin', 'version', 'might', 'get', 'phone', 'tonight', 'well', 'stopped', 'pickin', 'song', 'let', 'know', 'dear', 'john', 'see', 'gone', 'think', 'young', 'messed', 'girl', 'dress', 'cried', 'whole', 'way', 'home', 'shoulda', 'known', 'maybe', 'blind', 'optimism', 'blame', 'sick', 'need', 'give', 'love', 'take', 'away', 'add', 'name', 'list', 'traitor', 'understand', 'look', 'regret', 'ignored', 'said', 'run', 'fast', 'wrong', 'nineteen', 'played', 'dark', 'twisted', 'loved', 'expert', 'sorry', 'keeping', 'line', 'blurry', 'never', 'impressed', 'acing', 'test', 'dry', 'tired', 'lifeless', 'eye', 'cause', 'burned', 'took', 'match', 'fire', 'could', 'catch', 'im', 'shining', 'like', 'firework', 'sad', 'empty', 'town', 'yeah', 'oh', 'wrote']",0.158,0.732,0.11,Negative,0.158
Taylor Swift,State of Grace,Red (Deluxe Edition),2012-10-16,i'm walking fast through the traffic lights busy streets and busy lives and all we know is touch and go we are alone with our changing minds we fall in love 'til it hurts or bleeds or fades in time   and i never saw you coming and ill never be the same   you come around and the armor falls pierce the room like a cannon ball now all we know is dont let go we are alone just you and me up in your room and our slates are clean just twin fire signs four blue eyes  pre so you were never a saint and i've loved in shades of wrong we learn to live with the pain mosaic broken hearts but this love is brave and wild   and i never never saw you coming and ill never never be the same   this is a state of grace this is the worthwhile fight love is a ruthless game unless you play it good and right these are the hands of fate youre my achilles heel this is the golden age of something good and right and real  breakdown and i never never saw you coming and ill never be the same   and i never never saw you coming and ill never so you were never a saint and i've loved in shades of wrong be the same we learn to live with the pain mosaic broken hearts but this love is brave and wild   this is a state of grace this is the worthwhile fight love is a ruthless game unless you play it good and right,2012.0,"['im', 'walking', 'fast', 'traffic', 'light', 'busy', 'street', 'life', 'know', 'touch', 'go', 'alone', 'changing', 'mind', 'fall', 'love', 'til', 'hurt', 'bleeds', 'fade', 'time', 'never', 'saw', 'coming', 'ill', 'come', 'around', 'armor', 'pierce', 'room', 'like', 'cannon', 'ball', 'dont', 'let', 'slate', 'clean', 'twin', 'fire', 'sign', 'four', 'blue', 'eye', 'pre', 'saint', 'ive', 'loved', 'shade', 'wrong', 'learn', 'live', 'pain', 'mosaic', 'broken', 'heart', 'brave', 'wild', 'state', 'grace', 'worthwhile', 'fight', 'ruthless', 'game', 'unless', 'play', 'good', 'right', 'hand', 'fate', 'youre', 'achilles', 'heel', 'golden', 'age', 'something', 'real', 'breakdown']",0.133,0.641,0.226,Positive,0.226
Taylor Swift,Safe & Sound,The Hunger Games: Songs from District 12 and Beyond,2012-03-16,taylor swift i remember tears streaming down your face when i said i'll never let you go when all those shadows almost killed your light i remember you said don't leave me here alone but all that's dead and gone and passed tonight   taylor swift with joy williams of the civil wars backup just close your eyes the sun is going down you'll be alright no one can hurt you now come morning light you and i'll be safe and sound   taylor swift with john paul white of the civil wars backup don't you dare look out your window darling everything's on fire the war outside our door keeps raging on hold on to this lullaby even when the music's gone gone   just close your eyes the sun is going down you'll be alright no one can hurt you now come morning light you and i'll be safe and sound   taylor swift with the civil wars backup ooh ooh ooh ooh oh oh   just close your eyes you'll be alright come morning light you and i'll be safe and sound   taylor swift with the civil wars backup ooh ooh ooh ooh oh oh,2012.0,"['taylor', 'swift', 'remember', 'tear', 'streaming', 'face', 'said', 'ill', 'never', 'let', 'go', 'shadow', 'almost', 'killed', 'light', 'leave', 'alone', 'thats', 'dead', 'gone', 'passed', 'tonight', 'joy', 'williams', 'civil', 'war', 'backup', 'close', 'eye', 'sun', 'going', 'alright', 'one', 'hurt', 'come', 'morning', 'safe', 'sound', 'john', 'paul', 'white', 'dare', 'look', 'window', 'darling', 'everythings', 'fire', 'outside', 'door', 'keep', 'raging', 'hold', 'lullaby', 'even', 'music', 'ooh', 'oh']",0.226,0.618,0.156,Negative,0.226
Taylor Swift,I Know Places,1989,2014-10-27,recorder click i i i i i i i ii i i i i i i i ii i i i i i i i ii i i i i   you stand with your hand on my waistline it's a scene and we're out here in plain sight i can hear them whisper as we pass by it's a bad sign bad sign something happens when everybody finds out see the vultures circling dark clouds love's a fragile little flame it could burn out it could burn out  pre  'cause they got the cages they got the boxes and guns they are the hunters we are the foxes and we run   baby i know places we won't be found and they'll be chasing their tails trying to track us down 'cause i i know places we can hide i know places i know places   lights flash and we'll run for the fences let them say what they want we won't hear it loose lips sink ships all the damn time not this time  pre  just grab my hand and don't ever drop it my love they are the hunters we are the foxes and we run   baby i know places we won't be found and they'll be chasing their tails trying to track us down 'cause i i know places we can hide i know places   they are the hunters we are the foxes and we run just grab my hand and don't ever drop it my love   baby i know places we won't be found and they'll be chasing their tails trying to track us down 'cause i i know places we can hide i know places   they take their shots but we're bulletproof i know places and you know for me it's always you i know places in the dead of night your eyes so green i know places and i know for you it's always me i know places i i i i i i i ii i i i i i i i ii recorder click,2014.0,"['recorder', 'click', 'ii', 'stand', 'hand', 'waistline', 'scene', 'were', 'plain', 'sight', 'hear', 'whisper', 'pas', 'bad', 'sign', 'something', 'happens', 'everybody', 'find', 'see', 'vulture', 'circling', 'dark', 'cloud', 'love', 'fragile', 'little', 'flame', 'could', 'burn', 'pre', 'cause', 'got', 'cage', 'box', 'gun', 'hunter', 'fox', 'run', 'baby', 'know', 'place', 'found', 'theyll', 'chasing', 'tail', 'trying', 'track', 'u', 'hide', 'light', 'flash', 'well', 'fence', 'let', 'say', 'want', 'loose', 'lip', 'sink', 'ship', 'damn', 'time', 'grab', 'ever', 'drop', 'take', 'shot', 'bulletproof', 'always', 'dead', 'night', 'eye', 'green']",0.061,0.882,0.057,Negative,0.061
Taylor Swift,All You Had to Do Was Stay,1989,2014-10-27,people like you always want back the love they gave away and people like me wanna believe you when you say you've changed the more i think about it now the less i know all i know is that you drove us off the road   stay hey all you had to do was stay had me in the palm of your hand then why'd you have to go and lock me out when i let you in stay hey now you say you want it back now that it's just too late well could've been easy all you had to do was stay all you had to do was stay all you had to do was stay all you had to do was stay all you had to do was stay   here you are now calling me up but i don't know what to say i've been picking up the pieces of the mess you made people like you always want back the love they pushed aside but people like me are gone forever when you say goodbye   stay hey all you had to do was stay had me in the palm of your hand then why'd you have to go and lock me out when i let you in stay hey now you say you want it back now that it's just too late well could've been easy all you had to do was stay all you had to do was stay all you had to do was stay all you had to do was stay stay stay stay stay   let me remind you this was what you wanted oh oh ohohoh you ended it you were all i wanted oh oh ohohoh but not like this not like this not like this oh all you had to do was   stay hey all you had to do was stay had me in the palm of your hand then why'd you want to go and lock me out when i let you in stay hey now you say you want it back now that it's just too late well could've been easy all you had to do was stay hey all you had to do was stay had me in the palm of your hand then why'd you have to go and lock me out when i let you in stay hey now you say you want it back now that it's just too late all you had to do was stay well could've been easy all you had to do was stay all you had to do was stay oh all you had to do was stay all you had to do was stay ooh all you had to do was stay,2014.0,"['people', 'like', 'always', 'want', 'back', 'love', 'gave', 'away', 'wanna', 'believe', 'say', 'changed', 'think', 'le', 'know', 'drove', 'u', 'road', 'stay', 'hey', 'palm', 'hand', 'whyd', 'go', 'lock', 'let', 'late', 'well', 'couldve', 'easy', 'calling', 'ive', 'picking', 'piece', 'mess', 'made', 'pushed', 'aside', 'gone', 'forever', 'goodbye', 'remind', 'wanted', 'oh', 'ohohoh', 'ended', 'ooh']",0.007,0.842,0.151,Positive,0.151
Taylor Swift,Red,Red (Deluxe Edition),2012-10-02,loving him is like driving a new maserati down a deadend street faster than the wind passionate as sin ending so suddenly loving him is like trying to change your mind once you're already flying through the free fall like the colors in autumn so bright just before they lose it all   losing him was blue like i'd never known missing him was dark grey all alone forgetting him was like trying to know somebody you never met but loving him was red loving him was red   touching him was like realizing all you ever wanted was right there in front of you memorizing him was as easy as knowing all the words to your old favorite song fighting with him was like trying to solve a crossword and realizing there's no right answer regretting him was like wishing you never found out that love could be that strong   losing him was blue like i'd never known missing him was dark grey all alone forgetting him was like trying to know somebody you never met but loving him was red oh red burning red   remembering him comes in flashbacks and echoes tell myself it's time now gotta let go but moving on from him is impossible when i still see it all in my head in burning red loving him was red   oh losing him was blue like i'd never known missing him was dark grey all alone forgetting him was like trying to know somebody you never met 'cause loving him was red yeah yeah red we're burning red  breakdown and that's why he's spinning 'round in my head comes back to me burning red yeah yeah   his love was like driving a new maserati down a deadend street,2012.0,"['loving', 'like', 'driving', 'new', 'maserati', 'deadend', 'street', 'faster', 'wind', 'passionate', 'sin', 'ending', 'suddenly', 'trying', 'change', 'mind', 'already', 'flying', 'free', 'fall', 'color', 'autumn', 'bright', 'lose', 'losing', 'blue', 'id', 'never', 'known', 'missing', 'dark', 'grey', 'alone', 'forgetting', 'know', 'somebody', 'met', 'red', 'touching', 'realizing', 'ever', 'wanted', 'right', 'front', 'memorizing', 'easy', 'knowing', 'word', 'old', 'favorite', 'song', 'fighting', 'solve', 'crossword', 'there', 'answer', 'regretting', 'wishing', 'found', 'love', 'could', 'strong', 'oh', 'burning', 'remembering', 'come', 'flashback', 'echo', 'tell', 'time', 'gotta', 'let', 'go', 'moving', 'impossible', 'still', 'see', 'head', 'cause', 'yeah', 'were', 'breakdown', 'thats', 'he', 'spinning', 'round', 'back']",0.075,0.608,0.317,Positive,0.317
Taylor Swift,Welcome to New York,1989,2014-10-20,walking through a crowd the village is aglow kaleidoscope of loud heartbeats under coats everybody here wanted something more searching for a sound we hadn't heard before and it said   welcome to new york it's been waiting for you welcome to new york welcome to new york welcome to new york it's been waiting for you welcome to new york welcome to new york it's a new soundtrack i could dance to this beat beat forevermore the lights are so bright but they never blind me me welcome to new york it's been waiting for you welcome to new york welcome to new york   when we first dropped our bags on apartment floors took our broken hearts put them in a drawer everybody here was someone else before and you can want who you want boys and boys and girls and girls   welcome to new york it's been waiting for you welcome to new york welcome to new york welcome to new york it's been waiting for you welcome to new york welcome to new york it's a new soundtrack i could dance to this beat beat forevermore the lights are so bright but they never blind me me welcome to new york new york it's been waiting for you welcome to new york welcome to new york   like any great love it keeps you guessing like any real love it's everchanging like any true love it drives you crazy but you know you wouldn't change anything anything anything   welcome to new york it's been waiting for you welcome to new york welcome to new york welcome to new york it's been waiting for you welcome to new york welcome to new york it's a new soundtrack i could dance to this beat the lights are so bright but they never blind me welcome to new york new soundtrack it's been waiting for you welcome to new york the lights are so bright but they never blind me welcome to new york so bright they never blind me welcome to new york welcome to new york,2014.0,"['walking', 'crowd', 'village', 'aglow', 'kaleidoscope', 'loud', 'heartbeat', 'coat', 'everybody', 'wanted', 'something', 'searching', 'sound', 'heard', 'said', 'welcome', 'new', 'york', 'waiting', 'soundtrack', 'could', 'dance', 'beat', 'forevermore', 'light', 'bright', 'never', 'blind', 'first', 'dropped', 'bag', 'apartment', 'floor', 'took', 'broken', 'heart', 'put', 'drawer', 'someone', 'else', 'want', 'boy', 'girl', 'like', 'great', 'love', 'keep', 'guessing', 'real', 'everchanging', 'true', 'drive', 'crazy', 'know', 'change', 'anything']",0.015,0.603,0.381,Positive,0.381
Taylor Swift,Reputation [Prologue],reputation,2017-11-10,here's something i've learned about people  we think we know someone but the truth is that we only know the version of them they have chosen to show us we know our friend in a certain light but we don't know them the way their lover does just the way their lover will never know them the same way that you do as their friend their mother knows them differently than their roommate who knows them differently than their colleague their secret admirer looks at them and sees an elaborate sunset of brilliant color and dimension and spirit and pricelessness and yet a stranger will pass that person and see a faceless member of the crowd nothing more we may hear rumors about a person and believe those things to be true we may one day meet that person and feel foolish for believing baseless gossip  this is the first generation that will be able to look back on their entire life story documented in pictures on the internet and together we will all discover the aftereffects of that ultimately we post photos online to curate what strangers think of us but then we wake up look in the mirror at our faces and see the cracks and scars and blemishes and cringe we hope someday we'll meet someone who will see that same morning face and instead see their future their partner their forever someone who will still choose us even when they see all of the sides of the story all the angles of the kaleidoscope that is you  the point being despite our need to simplify and generalize absolutely everyone and everything in this life humans are intrinsically impossible to simplify we are never just good or just bad we are mosaics of our worst selves and our best selves our deepest secrets and our favorite stories to tell at a dinner party existing somewhere between our welllit profile photo and our drivers license shot we are all a mixture of our selfishness and generosity loyalty and selfpreservation pragmatism and impulsiveness i've been in the public eye since i was 5 years old on the beautiful lovely side of that i've been so lucky to make music for living and look out into crowds of loving vibrant people on the other side of the coin my mistakes have been used against me my heartbreaks have been used as entertainment and my songwriting has been trivialized as 'oversharing'  when this album comes out gossip blogs will scour the lyrics for the men they can attribute to each song as if the inspiration for music is as simple and basic as a paternity test there will be slideshows of photos backing up each incorrect theory because it's 07 and if you didn't see a picture of it it couldn't have happened right  let me say it again louder for those in the back  we think we know someone but the truth is that we only know the version of them that they have chosen to show us  there will be no further explanation there will be just reputation,2017.0,"['here', 'something', 'ive', 'learned', 'people', 'think', 'know', 'someone', 'truth', 'version', 'chosen', 'show', 'u', 'friend', 'certain', 'light', 'way', 'lover', 'never', 'mother', 'differently', 'roommate', 'colleague', 'secret', 'admirer', 'look', 'see', 'elaborate', 'sunset', 'brilliant', 'color', 'dimension', 'spirit', 'pricelessness', 'yet', 'stranger', 'pas', 'person', 'faceless', 'member', 'crowd', 'nothing', 'may', 'hear', 'rumor', 'believe', 'thing', 'true', 'one', 'day', 'meet', 'feel', 'foolish', 'believing', 'baseless', 'gossip', 'first', 'generation', 'able', 'back', 'entire', 'life', 'story', 'documented', 'picture', 'internet', 'together', 'discover', 'aftereffect', 'ultimately', 'post', 'photo', 'online', 'curate', 'wake', 'mirror', 'face', 'crack', 'scar', 'blemish', 'cringe', 'hope', 'someday', 'well', 'morning', 'instead', 'future', 'partner', 'forever', 'still', 'choose', 'even', 'side', 'angle', 'kaleidoscope', 'point', 'despite', 'need', 'simplify', 'generalize', 'absolutely', 'everyone', 'everything', 'human', 'intrinsically', 'impossible', 'good', 'bad', 'mosaic', 'worst', 'self', 'best', 'deepest', 'favorite', 'tell', 'dinner', 'party', 'existing', 'somewhere', 'welllit', 'profile', 'driver', 'license', 'shot', 'mixture', 'selfishness', 'generosity', 'loyalty', 'selfpreservation', 'pragmatism', 'impulsiveness', 'public', 'eye', 'since', '5', 'year', 'old', 'beautiful', 'lovely', 'lucky', 'make', 'music', 'living', 'loving', 'vibrant', 'coin', 'mistake', 'used', 'heartbreak', 'entertainment', 'songwriting', 'trivialized', 'oversharing', 'album', 'come', 'blog', 'scour', 'lyric', 'men', 'attribute', 'song', 'inspiration', 'simple', 'basic', 'paternity', 'test', 'slideshows', 'backing', 'incorrect', 'theory', '07', 'happened', 'right', 'let', 'say', 'louder', 'explanation', 'reputation']",0.058,0.773,0.169,Positive,0.169
Taylor Swift,If You’re Anything Like Me [Poem],reputation,2017-11-10,if you're anything like me you bite your nails and laugh when you're nervous you promise people the world because that's what they want from you you like giving them what they want but darling you need to stop  if you're anything like me you knock on wood every time you make plans you cross your fingers hold your breath wish on lucky numbers and eyelashes your superstitions were the lone survivors of the shipwreck rest in peace to your naive bravado if life gets too good now darling it scares you  if you're anything like me you never wanted to lock your door your secret garden gate or your diary drawer didn't want to face the you you don't know anymore for fear she was much better before but darling now you have to  if you're anything like me there's a justice system in your head for names you'll never speak again and you make your ruthless rulings each new enemy turns to steel they become the bars that confine you in your own little golden prison cell but darling there is where you meet yourself  if you're anything like me you've grown to hate your pride to love your thighs and no amount of friends at 5 will fill the empty seats at the lunch tables of your past the teams that picked you last but darling you keep trying  if you're anything like me you couldn't recognize the face of your love until they stripped you of your shiny paint threw your victory flag away and you saw the ones who wanted you anyway darling later on you will thank your stars for that frightful day  if you're anything like me i'm sorry  but darling it's going to be okay,2017.0,"['anything', 'like', 'bite', 'nail', 'laugh', 'nervous', 'promise', 'people', 'world', 'thats', 'want', 'giving', 'darling', 'need', 'stop', 'knock', 'wood', 'every', 'time', 'make', 'plan', 'cross', 'finger', 'hold', 'breath', 'wish', 'lucky', 'number', 'eyelash', 'superstition', 'lone', 'survivor', 'shipwreck', 'rest', 'peace', 'naive', 'bravado', 'life', 'get', 'good', 'scare', 'never', 'wanted', 'lock', 'door', 'secret', 'garden', 'gate', 'diary', 'drawer', 'face', 'know', 'anymore', 'fear', 'much', 'better', 'there', 'justice', 'system', 'head', 'name', 'speak', 'ruthless', 'ruling', 'new', 'enemy', 'turn', 'steel', 'become', 'bar', 'confine', 'little', 'golden', 'prison', 'cell', 'meet', 'grown', 'hate', 'pride', 'love', 'thigh', 'amount', 'friend', '5', 'fill', 'empty', 'seat', 'lunch', 'table', 'past', 'team', 'picked', 'last', 'keep', 'trying', 'recognize', 'stripped', 'shiny', 'paint', 'threw', 'victory', 'flag', 'away', 'saw', 'one', 'anyway', 'later', 'thank', 'star', 'frightful', 'day', 'im', 'sorry', 'going', 'okay']",0.103,0.606,0.291,Positive,0.291
Taylor Swift,Only The Young,,2020-01-31,it keeps me awake the look on your face the moment you heard the news you're screaming inside and frozen in time you did all that you could do the game was rigged the ref got tricked the wrong ones think theyre right you were outnumbered this time   but only the young only the young only the young only the young can run can run so run and run and run   so every day now you brace for the sound you've only heard on tv you go to class scared wondering where the best hiding spot would be and the big bad man and his big bad clan their hands are stained with red oh how quickly they forget  pre they aren't gonna help us too busy helping themselves they aren't gonna change this we gotta do it ourselves they think that it's over but it's just begun   only one thing can save us only the young only the young only the young only the young only the young only the young only the young only the young only the young only the young only the young only the young only the young only the young only the young only the young don't say you're too tired to fight only the young only the young it's just a matter of time only the young only the young up there's the finish line only the young can run  post don't say you're too tired to fight it's just a matter of time can run up there's the finish line so run and run and run don't say you're too tired to fight it's just a matter of time so run up there's the finish line and run and run and run   only the young only the young only the young,2020.0,"['keep', 'awake', 'look', 'face', 'moment', 'heard', 'news', 'screaming', 'inside', 'frozen', 'time', 'could', 'game', 'rigged', 'ref', 'got', 'tricked', 'wrong', 'one', 'think', 'theyre', 'right', 'outnumbered', 'young', 'run', 'every', 'day', 'brace', 'sound', 'tv', 'go', 'class', 'scared', 'wondering', 'best', 'hiding', 'spot', 'would', 'big', 'bad', 'man', 'clan', 'hand', 'stained', 'red', 'oh', 'quickly', 'forget', 'pre', 'gonna', 'help', 'u', 'busy', 'helping', 'change', 'gotta', 'begun', 'thing', 'save', 'say', 'tired', 'fight', 'matter', 'there', 'finish', 'line', 'post']",0.147,0.805,0.048,Negative,0.147
Taylor Swift,I Wish You Would,1989,2014-10-27,it's am in your car windows down you pass my street the memories start you say it's in the past you drive straight ahead you're thinking that i hate you now 'cause you still don't know what i never said    i wish you would come back wish i never hung up the phone like i did i wish you knew that i'd never forget you as long as i live and i wish you were right here right now it's all good i wish you would   it's am in my room headlights pass the window pane i think of you we're a crooked love in a straight line down makes you want to run and hide but it makes you turn right back around    i wish you would come back wish i never hung up the phone like i did i wish you knew that i'd never forget you as long as i live and i wish you were right here right now it's all good i wish you would i wish we could go back and remember what we were fighting for and i wish you knew that i miss you too much to be mad anymore and i wish you were right here right now it's all good i wish you would  post i i i i i i wish i wish i i i i i i i wish i wish i i i i i i i wish i wish i   you always knew how to push my buttons you give me everything and nothing this mad mad love makes you come running to stand back where you stood i wish you would i wish you would i wish you would i wish you would i wish you would i wish you would i wish you would i wish you would i wish i wish i   am here we are see your face hear my voice in the dark we're a crooked love in a straight line down makes you wanna run and hide but it made us turn right back around    i wish you would come back wish i never hung up the phone like i did i wish you knew that i'd never forget you as long as i live and i wish you were right here right now it's all good i wish you would i wish you would come back wish i never hung up the phone like i did i wish you knew that i'd never forget you as long as i live and i wish you were right here right now it's all good i wish you would i wish we could go back and remember what we were fighting for and i wish you knew that i miss you too much to be mad anymore and i wish you were right here right now it's all good i wish you would   i i i i i i wish i wish i you always knew how to push my buttons you give me everything and nothing this mad mad love makes you come running to stand back where you stood i wish you would i wish you would i wish you would i wish you would i wish you would i wish you would i wish you would i wish you would i wish you would i i i i i i wish i wish i i i i i i i wish i wish i i i i i i i wish i wish i i wish you would,2014.0,"['car', 'window', 'pas', 'street', 'memory', 'start', 'say', 'past', 'drive', 'straight', 'ahead', 'thinking', 'hate', 'cause', 'still', 'know', 'never', 'said', 'wish', 'would', 'come', 'back', 'hung', 'phone', 'like', 'knew', 'id', 'forget', 'long', 'live', 'right', 'good', 'room', 'headlight', 'pane', 'think', 'were', 'crooked', 'love', 'line', 'make', 'want', 'run', 'hide', 'turn', 'around', 'could', 'go', 'remember', 'fighting', 'miss', 'much', 'mad', 'anymore', 'post', 'always', 'push', 'button', 'give', 'everything', 'nothing', 'running', 'stand', 'stood', 'see', 'face', 'hear', 'voice', 'dark', 'wanna', 'made', 'u']",0.329,0.569,0.102,Negative,0.329
Taylor Swift,Enchanted,Speak Now,2010-10-25,there i was again tonight forcing laughter faking smiles same old tired lonely place walls of insincerity shifting eyes and vacancy vanished when i saw your face all i can say is it was enchanting to meet you   your eyes whispered have we met across the room your silhouette starts to make its way to me the playful conversation starts counter all your quick remarks like passing notes in secrecy and it was enchanting to meet you all i can say is i was enchanted to meet you   this night is sparkling don't you let it go i'm wonderstruck blushing all the way home i'll spend forever wondering if you knew i was enchanted to meet you   the lingering question kept me up am who do you love i wonder 'til i'm wide awake and now i'm pacing back and forth wishing you were at my door i'd open up and you would say hey it was enchanting to meet you all i know is i was enchanted to meet you    this night is sparkling don't you let it go i'm wonderstruck blushing all the way home i'll spend forever wondering if you knew this night is flawless don't you let it go i'm wonderstruck dancing around all alone i'll spend forever wondering if you knew i was enchanted to meet you      this is me praying that this was the very first page not where the storyline ends my thoughts will echo your name until i see you again these are the words i held back as i was leaving too soon i was enchanted to meet you  breakdown please don't be in love with someone else please don't have somebody waiting on you please don't be in love with someone else please don't have somebody waiting on you    this night is sparkling don't you let it go i'm wonderstruck blushing all the way home i'll spend forever wondering if you knew this night is flawless don't you let it go i'm wonderstruck dancing around all alone i'll spend forever wondering if you knew i was enchanted to meet you   please don't be in love with someone else please don't have somebody waiting on you,2010.0,"['tonight', 'forcing', 'laughter', 'faking', 'smile', 'old', 'tired', 'lonely', 'place', 'wall', 'insincerity', 'shifting', 'eye', 'vacancy', 'vanished', 'saw', 'face', 'say', 'enchanting', 'meet', 'whispered', 'met', 'across', 'room', 'silhouette', 'start', 'make', 'way', 'playful', 'conversation', 'counter', 'quick', 'remark', 'like', 'passing', 'note', 'secrecy', 'enchanted', 'night', 'sparkling', 'let', 'go', 'im', 'wonderstruck', 'blushing', 'home', 'ill', 'spend', 'forever', 'wondering', 'knew', 'lingering', 'question', 'kept', 'love', 'wonder', 'til', 'wide', 'awake', 'pacing', 'back', 'forth', 'wishing', 'door', 'id', 'open', 'would', 'hey', 'know', 'flawless', 'dancing', 'around', 'alone', 'praying', 'first', 'page', 'storyline', 'end', 'thought', 'echo', 'name', 'see', 'word', 'held', 'leaving', 'soon', 'breakdown', 'please', 'someone', 'else', 'somebody', 'waiting']",0.036,0.779,0.185,Positive,0.185
Taylor Swift,Begin Again,Red (Deluxe Edition),2012-10-01,took a deep breath in the mirror he didn't like it when i wore high heels but i do turn the lock and put my headphones on he always said he didn't get this song but i do i do walked in expecting you'd be late but you got here early and you stand and wave i walk to you you pull my chair out and help me in and you don't know how nice that is but i do   and you throw your head back laughing like a little kid i think it's strange that you think i'm funny 'cause he never did i've been spending the last eight months thinking all love ever does is break and burn and end but on a wednesday in a café i watched it begin again   you said you never met one girl who had as many james taylor records as you but i do we tell stories and you don't know why i'm coming off a little shy but i do   but you throw your head back laughing like a little kid i think it's strange that you think i'm funny 'cause he never did i've been spending the last eight months thinking all love ever does is break and burn and end but on a wednesday in a café i watched it begin again   and we walked down the block to my car and i almost brought him up but you start to talk about the movies that your family watches every single christmas and i want to talk about that and for the first time what's past is past   'cause you throw your head back laughing like a little kid i think it's strange that you think i'm funny 'cause he never did i've been spending the last eight months thinking all love ever does is break and burn and end but on a wednesday in a café i watched it begin again   but on a wednesday in a café i watched it begin again,2012.0,"['took', 'deep', 'breath', 'mirror', 'like', 'wore', 'high', 'heel', 'turn', 'lock', 'put', 'headphone', 'always', 'said', 'get', 'song', 'walked', 'expecting', 'late', 'got', 'early', 'stand', 'wave', 'walk', 'pull', 'chair', 'help', 'know', 'nice', 'throw', 'head', 'back', 'laughing', 'little', 'kid', 'think', 'strange', 'im', 'funny', 'cause', 'never', 'ive', 'spending', 'last', 'eight', 'month', 'thinking', 'love', 'ever', 'break', 'burn', 'end', 'wednesday', 'café', 'watched', 'begin', 'met', 'one', 'girl', 'many', 'james', 'taylor', 'record', 'tell', 'story', 'coming', 'shy', 'block', 'car', 'almost', 'brought', 'start', 'talk', 'movie', 'family', 'watch', 'every', 'single', 'christmas', 'want', 'first', 'time', 'whats', 'past']",0.07,0.799,0.131,Positive,0.131
